Wall time,Step,Value
1713800279.425679,768,10.0
1713800279.482532,3030,-6.158016681671143
1713800279.508165,4143,-7.542738914489746
1713800279.509872,4197,-6.263680458068848
1713800279.525774,4734,-5.803598403930664
1713800279.593003,8055,-7.175234794616699
1713800279.612205,9054,-6.112229824066162
1713800279.62427,9804,-7.24834680557251
1713800279.626257,9915,-7.329082012176514
1713800279.639703,10767,9.994279861450195
1713800279.64334,10998,-8.3136568069458
1713800279.663392,12030,-7.108409881591797
1713800279.695022,13584,-8.263655662536621
1713800632.725131,16698,-6.252905368804932
1713800632.825278,20505,-7.6916399002075195
1713800632.826487,20547,-6.208847999572754
1713800632.841064,21156,-8.3620023727417
1713800632.843183,21234,-9.322771072387695
1713800632.856275,21735,-7.91933012008667
1713800632.980804,24705,-6.381134033203125
1713800632.995234,25209,-5.930689811706543
1713800632.996215,25245,-5.516215801239014
1713800993.030191,26928,-4.950857162475586
1713800993.041541,27381,9.996676445007324
1713800993.073067,28713,-5.325882434844971
1713800993.116399,30822,-6.565191745758057
1713800993.146174,32343,-7.622905254364014
1713800993.168175,33318,-5.248556137084961
1713800993.246339,34524,-5.714940071105957
1713800993.246604,34539,-4.561183929443359
1713800993.249939,34650,-6.376532554626465
1713801353.134956,36972,-5.134877681732178
1713801353.260575,41259,-4.885866165161133
1713801353.347393,44835,-8.680031776428223
1713801713.209402,45066,10.0
1713801713.271579,45882,10.0
1713801713.419742,51852,-6.157864093780518
1713801713.420437,51876,9.830129623413086
1713801713.438361,53142,-5.775592803955078
1713802073.37178,55569,-8.457045555114746
1713802073.404861,57939,-3.9002020359039307
1713802073.408011,58125,-5.5737385749816895
1713802073.466418,62289,10.0
1713802433.644583,72414,-3.6500301361083984
1713802784.290697,65448,-4.411628723144531
1713802784.329014,68265,-6.691776752471924
1713802784.334969,69000,-1.70993173122406
1713803137.269242,73830,-5.334128379821777
1713803137.299518,77370,-6.200713634490967
1713803497.475166,83283,-7.37137508392334
1713803497.519633,88830,9.930571556091309
1713803857.80491,96417,-8.22704792022705
1713803857.809777,96780,-6.467801094055176
1713804217.912553,106470,-5.292382717132568
1713804217.95543,110823,-6.365174293518066
1713804217.968029,112275,-3.1656670570373535
1713804578.108467,115245,-9.714567184448242
1713804578.181935,121989,-1.9943300485610962
1713804578.189035,122577,-6.129909038543701
1713804938.116007,125028,-9.312040328979492
1713804938.233243,130839,-5.956909656524658
1713804938.277649,132273,-7.6694655418396
1713804938.281577,132417,-4.956038475036621
1713804938.38561,134277,-5.502242088317871
1713805298.320795,135516,-6.189603328704834
1713805298.399915,137796,-5.533109664916992
1713805298.476673,140610,-5.4888482093811035
1713805298.520067,141603,-6.052736282348633
1713805298.522728,141618,-4.987547397613525
1713805298.546765,142263,-7.157214164733887
1713805658.505367,145776,-5.591325759887695
1713805658.516219,146184,-5.827259063720703
1713805658.560579,148371,-5.668071746826172
1713805658.581652,149757,10.0
1713805658.612578,151803,-4.43989372253418
1713805658.623238,152532,-7.539335250854492
1713805658.698247,155133,-4.939838409423828
1713806018.568537,157764,-6.330493450164795
1713806018.571991,157971,-5.516717910766602
1713806018.602198,159510,-6.212341785430908
1713806018.684619,163983,-5.9115095138549805
1713806018.70106,164883,9.832892417907715
1713806018.759724,165864,8.739158630371094
1713806378.745045,170262,-7.098868370056152
1713806378.811517,173193,-7.082236289978027
1713806378.836681,174444,9.958429336547852
1713806378.840339,174705,-6.605121612548828
1713806378.877584,176760,-6.627909183502197
1713806738.77085,178881,-7.1800923347473145
1713806738.789431,179949,-6.027834415435791
1713806738.906055,185760,-8.02919864654541
1713806738.907879,185847,10.0
1713806738.938673,187605,9.93462085723877
1713806739.019634,188928,-5.5438761711120605
1713806739.033682,189579,-7.032224655151367
1713807098.967324,190974,-6.229593753814697
1713807099.017218,193833,-6.077610969543457
1713807099.050709,195756,-6.672069072723389
1713807099.051521,195798,-6.288911819458008
1713807099.067936,196614,10.0
1713807099.070051,196752,-7.4357428550720215
1713807099.082232,197451,9.938007354736328
1713807099.103817,198606,10.0
1713807459.045025,203979,-5.90900182723999
1713807459.078556,206019,-3.855241060256958
1713807459.088499,206622,-6.969824314117432
1713807459.122213,208590,-5.416154861450195
1713807459.143049,209883,-7.976284503936768
1713807819.055651,213339,-4.3409857749938965
1713807819.057232,213420,-7.121947288513184
1713807819.11501,216375,-6.787431716918945
1713807819.149985,218508,-4.200891494750977
1713808179.265655,224766,-6.062976837158203
1713808179.343756,228297,-7.887772560119629
1713808179.387683,231402,-4.191429615020752
1713808179.394883,231846,-6.534759998321533
1713808539.475386,240153,-5.736101150512695
1713808539.491842,240972,-7.178884029388428
1713808539.506734,241314,-2.2528798580169678
1713808539.590767,244536,-7.573944091796875
1713808899.728958,252114,-5.492523670196533
1713808899.750652,253404,-3.718040704727173
1713808899.763431,254244,-7.093226432800293
1713808899.795123,256338,-6.09367561340332
1713809259.780059,259803,-4.7612504959106445
1713809259.789695,260340,-4.176314353942871
1713809259.823114,262539,-7.736696720123291
1713809259.849591,264288,-6.54512882232666
1713809620.048567,275322,9.872020721435547
1713809620.05828,275901,-7.4731645584106445
1713809620.183665,280158,-6.442058086395264
1713809620.190341,280617,-4.8174848556518555
1713809980.1257,287166,-7.941052436828613
1713809980.165108,289695,-7.036509990692139
1713809980.222701,290940,-5.141270160675049
1713810340.16678,300204,-7.88436222076416
1713810340.179291,300990,10.0
1713810700.212272,304935,10.0
1713810700.221423,305490,-5.274715900421143
1713810700.303781,309546,-6.349206924438477
1713810700.309787,309915,-4.529025554656982
1713810700.399337,313473,9.85243034362793
1713810700.402955,313698,-4.599438667297363
1713811420.381416,329946,-5.0917534828186035
1713811780.551362,341931,-6.977177143096924
1713811780.566087,342924,-7.0789594650268555
1713812140.568185,349758,-5.687579154968262
1713812140.60632,351774,-5.195157527923584
1713812140.610849,352014,-5.608746528625488
1713812140.654446,353562,-3.965668201446533
1713812140.689277,355674,-5.7827959060668945
1713812140.732642,358512,-5.988769054412842
1713812140.805933,359499,10.0
1713812140.809004,359607,10.0
1713812500.795549,361092,-5.744021892547607
1713812500.825121,362991,-2.845968008041382
1713812500.827355,363144,-8.418622970581055
1713812500.847167,364533,10.0
1713812500.879485,366786,-4.432196140289307
1713812500.906591,368538,-4.616612434387207
1713812500.906883,368544,10.0
1713812500.916951,369276,-4.589102268218994
1713812860.960224,373815,-9.924118041992188
1713812860.961103,373881,10.0
1713812860.981674,375630,-6.450268268585205
1713812861.043915,379935,-5.620667457580566
1713812861.061058,381255,-5.953342437744141
1713813221.154532,383262,7.531585693359375
1713813221.182111,385155,-5.628645896911621
1713813221.204562,386811,9.86291790008545
1713813221.269925,389508,-7.830083847045898
1713813581.325022,397677,9.787522315979004
1713813941.410204,407007,7.117911338806152
1713813941.432065,408900,-2.2130730152130127
1713813941.439415,409677,-6.781181335449219
1713813941.468939,412209,9.912249565124512
1713814301.476712,421212,-6.835474014282227
1713814661.462386,428346,-5.590902328491211
1713814661.467964,428574,-5.840681076049805
1713814661.481925,430020,-3.268744468688965
1713814661.488833,430494,-7.931524753570557
1713814661.50687,432432,-6.057351589202881
1713814661.526485,434385,-2.656280040740967
1713814661.543782,436095,9.584098815917969
1713814661.609978,439053,-6.651581287384033
1713815021.60399,442263,9.927099227905273
1713815021.6069,442629,10.0
1713815021.612066,443187,9.78793716430664
1713815381.653294,450786,9.994199752807617
1713815381.732839,456132,4.160676002502441
1713815381.773347,459918,-4.916512489318848
1713815381.773935,459957,-6.088413715362549
1713815381.820851,461364,10.0
1713815741.758528,462267,9.911798477172852
1713815741.839239,471234,8.152347564697266
1713816101.783634,474453,-6.223537921905518
1713816101.788856,474936,-5.5282368659973145
1713816101.839961,480924,-5.615510940551758
1713816101.849539,482181,10.0
1713816101.911762,484443,-2.750980854034424
1713816461.874029,492834,9.142030715942383
1713816461.928148,495600,9.996805191040039
1713816821.881413,497835,7.537339687347412
1713817182.006904,511518,9.996828079223633
1713817182.017391,512838,9.997007369995117
1713817182.039588,515244,-4.562548637390137
1713817542.138093,519861,-7.998008728027344
1713817542.160685,522810,-6.534729480743408
1713817542.218393,527901,9.96574878692627
1713817902.295169,533205,9.818681716918945
1713818262.501013,545001,-4.023974895477295
1713818262.501267,545007,9.871332168579102
1713818262.509609,546222,-9.147259712219238
1713818622.770215,555549,-2.9960436820983887
1713818622.773342,555831,10.0
1713818622.774387,555909,-6.03848123550415
1713818622.774644,555915,10.0
1713818622.804874,559335,10.0
1713818983.013146,566019,-9.200838088989258
1713818983.042079,569166,9.370656967163086
1713818983.05235,570186,-9.715986251831055
1713818983.14511,574977,10.0
1713819343.085589,577341,-11.303098678588867
1713819343.098911,578406,9.898882865905762
1713819703.29718,591168,-2.6924290657043457
1713819703.300273,591447,9.947587966918945
1713819703.322663,593907,9.695053100585938
1713819703.329798,594612,-2.915459156036377
1713820063.512646,604188,-2.7113919258117676
1713820063.520125,604608,9.545584678649902
1713820063.539045,606120,9.691740989685059
1713820063.613946,609483,9.862441062927246
1713820423.571931,611166,8.503368377685547
1713820423.642739,616236,8.945893287658691
1713820423.646862,616680,6.443392753601074
1713820423.666445,618588,-2.8811914920806885
1713820423.679545,619806,10.0
1713820783.780965,624447,9.996914863586426
1713820783.828398,628395,-2.003736734390259
1713820783.835399,628908,9.686260223388672
1713821143.744688,632823,9.840727806091309
1713821143.790549,634728,9.634281158447266
1713821143.811617,636690,6.527005672454834
1713821143.848286,640026,-4.394482612609863
1713821143.927635,643233,10.0
1713821503.875453,645822,-4.048596382141113
1713821503.879141,646137,-5.98346471786499
1713821863.991075,661788,9.181711196899414
1713821864.000568,662862,9.825302124023438
1713822224.028996,668766,9.787505149841309
1713822224.100161,672924,9.933500289916992
1713822224.114661,674520,6.563920021057129
1713822224.132284,675819,9.70493221282959
1713822584.292789,680304,9.601334571838379
1713822584.422671,685245,10.0
1713822584.525378,687726,9.787729263305664
1713822944.381792,690270,9.667008399963379
1713822944.430607,692895,5.795277118682861
1713822944.465267,695919,7.098608016967773
1713822944.467388,696096,9.754181861877441
1713822944.502361,699129,9.875158309936523
1713823304.436342,701856,-7.9462504386901855
1713823304.444291,702339,7.830652713775635
1713823304.444882,702432,9.417168617248535
1713823304.471133,704688,7.013689994812012
1713823304.491459,706320,9.180817604064941
1713823304.501268,707154,9.75112247467041
1713823304.509399,707919,9.731040954589844
1713823664.711324,715710,8.072046279907227
1713823664.713536,715914,9.768996238708496
1713823664.716495,716184,8.062338829040527
1713823664.721235,716553,10.0
1713823664.725506,716961,10.0
1713823664.739059,718206,9.830728530883789
1713823664.742126,718326,9.886569023132324
1713823664.748512,718995,-4.461666584014893
1713823664.758042,719598,9.749428749084473
1713823664.790038,721935,4.223176956176758
1713824024.753777,724431,8.814453125
1713824024.832776,728979,10.0
1713824024.841014,729495,8.98731803894043
1713824024.879472,733005,10.0
1713824024.932639,734421,9.739328384399414
1713824384.98664,737940,9.802910804748535
1713824745.079509,749964,9.120492935180664
1713824745.084923,750396,-6.079394340515137
1713824745.086959,750597,9.940237045288086
1713824745.090844,750978,-4.839644432067871
1713824745.118203,753507,9.688329696655273
1713824745.141674,755394,9.695975303649902
1713825105.159149,759552,-5.343559741973877
1713825105.161206,759576,10.0
1713825105.182171,761604,9.857203483581543
1713825105.212298,763623,6.6828413009643555
1713825105.217204,764103,9.829912185668945
1713825105.23667,765366,-2.805321455001831
1713825105.351209,768810,9.62434196472168
1713825465.251741,769539,9.777433395385742
1713825465.350356,777147,9.736759185791016
1713825465.358394,777888,9.816819190979004
1713825465.42247,780294,9.903639793395996
1713825825.3396,782016,10.0
1713825825.354822,783189,9.774049758911133
1713825825.435252,789021,9.867772102355957
1713826185.481717,794235,9.941998481750488
1713826185.491391,794886,9.90526008605957
1713826185.573107,799971,9.797863960266113
1713826185.604112,801687,9.838104248046875
1713826545.749641,807561,-6.957816123962402
1713826545.815221,812334,-1.7718605995178223
1713826545.819496,812565,9.6951265335083
1713826905.771566,817191,6.874971389770508
1713826905.805938,819210,8.01643180847168
1713826905.846762,821613,9.707959175109863
1713826905.853589,822063,9.331461906433105
1713827265.938618,826974,9.705312728881836
1713827266.067044,833310,-2.020003318786621
1713827266.074461,833757,-3.6983327865600586
1713827266.088025,834585,9.422094345092773
1713827266.115428,835956,9.067358016967773
1713827266.179414,836349,9.706212997436523
1713827266.18319,836424,9.895524024963379
1713827626.043654,838269,6.974786281585693
1713827626.122472,842403,9.754267692565918
1713827626.185346,845442,10.0
1713827626.298552,847821,9.581939697265625
1713827626.303828,848190,-3.529676675796509
1713827626.305022,848220,9.857710838317871
1713827626.315045,848622,10.0
1713827986.222583,848901,9.731636047363281
1713827986.245742,850302,10.0
1713827986.310879,854367,9.566130638122559
1713827986.36902,857499,-2.4156322479248047
1713827986.376205,857967,8.195068359375
1713827986.428347,858954,9.765582084655762
1713828346.451877,862362,8.372430801391602
1713828346.456301,862602,9.875486373901367
1713828706.530648,871647,10.0
1713828706.617593,876177,9.886789321899414
1713828706.622269,876486,9.389519691467285
1713828706.676404,879582,10.0
1713829066.744714,884136,9.292595863342285
1713829066.827941,888501,-2.422802448272705
1713829066.897783,892356,8.703064918518066
1713829066.907863,892866,4.311023235321045
1713829066.971864,893664,9.966939926147461
1713829066.98141,894162,10.0
1713829426.975983,895197,9.486042022705078
1713829426.983486,895638,9.694461822509766
1713829426.984477,895722,-1.559714436531067
1713829427.000571,896574,9.636334419250488
1713829427.054376,899268,-6.364940166473389
1713829427.075391,900342,10.0
1713829427.108684,902607,10.0
1713829427.110528,902748,10.0
1713829427.123313,903390,9.341780662536621
1713829427.137415,904281,-2.8507726192474365
1713829787.230571,908469,9.474714279174805
1713829787.304524,911973,-2.074329376220703
1713829787.308834,912150,8.108509063720703
1713829787.354566,914610,9.290687561035156
1713830147.251874,919905,9.89468002319336
1713830147.254234,920034,9.56772518157959
1713830147.268292,920865,9.977042198181152
1713830147.30488,922911,9.802793502807617
1713830147.373778,925209,-6.803793907165527
1713830507.4691,930507,9.689085960388184
1713830507.485551,931395,7.108792781829834
1713830507.507686,932688,9.828227043151855
1713830507.517609,933252,9.871088981628418
1713830507.549312,934683,9.196033477783203
1713830507.553691,934902,9.756293296813965
1713830507.575527,936093,9.701495170593262
1713830507.600148,937578,9.730276107788086
1713830867.796535,948333,9.299532890319824
1713830867.812171,949197,7.81791353225708
1713830867.817479,949677,9.803252220153809
1713831227.70072,952113,10.0
1713831227.729446,953430,10.0
1713831227.745315,954204,9.812731742858887
1713831227.754495,954636,6.010692596435547
1713831227.764821,955266,8.338005065917969
1713831227.77618,955869,9.980804443359375
1713831227.816111,957774,9.99055290222168
1713831227.835306,958827,-7.077130317687988
1713831227.841938,959136,-2.1658289432525635
1713831227.874637,960552,9.719453811645508
1713831227.96677,962220,9.731646537780762
1713831587.823695,962898,9.982416152954102
1713831587.907087,966945,9.521927833557129
1713831587.993107,971124,9.865747451782227
1713831947.96083,976929,9.91862678527832
1713831947.974839,977667,9.71081256866455
1713831947.981284,978210,7.8028059005737305
1713831948.013539,979938,6.669563293457031
1713832307.972302,988020,9.761520385742188
1713832308.001198,988776,9.696383476257324
1713832308.02559,990168,9.827712059020996
1713832308.02976,990474,9.616283416748047
1713832308.037557,991026,8.0178861618042
1713832308.056542,992283,-2.0117223262786865
1713832668.186136,997488,9.785327911376953
1713832668.232827,1000248,7.723729133605957
1713832668.303188,1002603,-3.3754475116729736
1713832668.344102,1004979,9.900697708129883
1713832668.368821,1006308,9.217418670654297
1713832668.433315,1006992,-2.076815605163574
1713832668.457703,1007901,9.703543663024902
1713833028.498781,1013502,10.0
1713833028.512783,1014288,9.828392028808594
1713833028.51502,1014384,8.328502655029297
1713833028.572972,1016550,9.925790786743164
1713833028.585917,1017279,10.0
1713833028.639941,1018284,9.828184127807617
1713833388.439097,1020426,10.0
1713833388.455082,1021383,9.652849197387695
1713833388.472807,1022226,9.286029815673828
1713833388.518664,1024341,10.0
1713833388.523896,1024518,9.889310836791992
1713833388.568663,1026876,-2.1162450313568115
1713833388.695476,1029780,7.677863597869873
1713833388.705348,1030404,9.92552661895752
1713833748.570137,1032501,9.88729190826416
1713833748.574507,1032735,9.741815567016602
1713833748.680399,1038312,9.663370132446289
1713833748.841879,1041507,5.313025951385498
1713833748.843881,1041573,8.114336013793945
1713833748.845034,1041618,10.0
1713833748.846213,1041666,9.517767906188965
1713834108.575906,1043715,10.0
1713834108.586948,1044387,9.820433616638184
1713834108.629658,1046919,9.71379566192627
1713834108.63358,1047129,9.9079008102417
1713834108.639056,1047417,10.0
1713834108.642874,1047645,-5.16687536239624
1713834108.673323,1049397,9.942788124084473
1713834468.750207,1055400,7.206725597381592
1713834468.781608,1057059,6.614630699157715
1713834468.81684,1058982,9.528929710388184
1713834468.829243,1059588,9.670713424682617
1713834468.888852,1062627,9.63935375213623
1713834468.987234,1064199,10.0
1713834828.797211,1064274,9.53508472442627
1713834828.813848,1064589,9.976661682128906
1713834828.824532,1064994,9.99717903137207
1713834828.872684,1067343,10.0
1713834828.874767,1067439,9.530734062194824
1713834828.916911,1069806,9.783531188964844
1713834828.930894,1070625,9.740896224975586
1713834829.060791,1075326,9.408984184265137
1713835189.135494,1078566,9.708146095275879
1713835189.180351,1081065,9.888367652893066
1713835189.184046,1081179,10.0
1713835189.207452,1082469,9.699355125427246
1713835189.258157,1084989,7.858226776123047
1713835189.304591,1085481,9.816556930541992
1713835549.119946,1087974,9.902546882629395
1713835549.226047,1092228,9.708505630493164
1713835549.227571,1092315,9.740445137023926
1713835549.275799,1094982,9.951502799987793
1713835909.162033,1098945,9.932635307312012
1713835909.324741,1105848,9.979881286621094
1713835909.406818,1107741,9.84812068939209
1713836269.306342,1109262,8.52089786529541
1713836269.334677,1110276,5.720757484436035
1713836269.355325,1111215,9.706549644470215
1713836269.362507,1111545,9.71195125579834
1713836269.366949,1111866,9.538616180419922
1713836269.462897,1115694,9.695394515991211
1713836269.571877,1118796,9.975749015808105
1713836269.58539,1119381,9.849587440490723
1713836629.425959,1120986,9.667384147644043
1713836629.484455,1123791,9.492366790771484
1713836629.492918,1124226,9.730161666870117
1713836629.511828,1125186,9.99727725982666
1713836989.63902,1131675,9.979087829589844
1713836989.640576,1131786,8.776266098022461
1713836989.646098,1132065,7.918409824371338
1713836989.670127,1133361,10.0
1713836989.718567,1136058,7.558074951171875
1713837349.851125,1145184,9.84139633178711
1713837349.875322,1146267,9.913548469543457
1713837349.897009,1147287,6.733982086181641
1713837349.943146,1149480,9.808738708496094
1713837349.971012,1150914,8.066085815429688
1713837350.099688,1153083,9.89281940460205
1713837709.9726,1159866,9.105021476745605
1713837709.99371,1160796,9.919479370117188
1713838070.101361,1164930,-2.013547897338867
1713838070.125453,1165401,9.828054428100586
1713838070.127846,1165488,9.81640911102295
1713838070.224189,1169979,9.904833793640137
1713838070.268989,1172121,6.396384239196777
1713838070.369019,1174707,9.507116317749023
1713838430.362125,1176669,9.853318214416504
1713838430.379946,1177722,10.0
1713838430.380189,1177728,9.506202697753906
1713838430.401498,1178928,8.670498847961426
1713838430.441969,1180773,10.0
1713838430.491711,1183464,9.760762214660645
1713838430.524583,1185210,9.573119163513184
